YYYYMMDD	hhmm	b01_avg	b01_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv01_avg	b02_avg	b02_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv02_avg	b03_avg	b03_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv03_avg	b04_avg	b04_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv04_avg	b05_avg	b05_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv05_avg	b06_avg	b06_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv06_avg	b07_avg	b07_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv07_avg	b08_avg	b08_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv08_avg	b09_avg	b09_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv09_avg	b10_avg	b10_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv10_avg	b11_avg	b11_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv11_avg	b12_avg	b12_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv12_avg	b13_avg	b13_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv13_avg	b14_avg	b14_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv14_avg	b15_avg	b15_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv15_avg	b16_avg	b16_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv16_avg	b17_avg	b17_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv17_avg	b18_avg	b18_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv18_avg	b19_avg	b19_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv19_avg	b20_avg	b20_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv20_avg	Sensor_Azi_avg	Sensor_Zen_avg	Solar_Azi_avg	Solar_Zen_avg
20141207	0933	635.84000	11.60148	17.73705	0.51493	22.35940	0.58641	-7.11738	0.03515	-0.00000	233.25816	749.19000	20.26361	24.24257	0.89626	30.47419	1.03781	-6.28464	0.03619	-0.00000	197.70099	1165.89000	41.44946	43.25172	1.85261	48.75087	1.90081	-5.56418	0.03390	-0.00000	191.76079	1321.24000	54.87807	50.77464	2.41022	60.39313	2.59141	-4.45180	0.03525	-0.00000	161.10873	9596.40000	167.92403	9596.40000	167.92403	9596.40000	167.92403	0.00000	0.00000	0.00000	168.54613	1989.00000	79.87265	50.99132	2.35022	73.22708	3.21593	-4.41810	0.02594	0.00000	183.47070	1781.98000	87.12485	44.31371	2.50277	68.09220	3.61205	-3.72800	0.02671	0.00000	146.26750	799.36000	15.12384	15.66897	0.38727	20.64677	0.45111	-2.24892	0.01970	-0.00000	183.93848	659.16000	13.29114	16.28548	0.42491	21.92142	0.51313	-2.77275	0.02641	-0.00000	145.78572	744.96000	15.61597	17.98081	0.54771	23.83676	0.65956	-5.61676	0.02910	-0.00000	226.17850	765.61000	19.05040	19.95526	0.67112	25.38964	0.80155	-5.11884	0.02900	-0.00000	194.73570	948.96000	29.18798	26.22111	1.01014	35.44732	1.24741	-4.43384	0.02994	-0.00000	187.06320	1437.19000	50.36580	41.70467	1.75869	50.06123	1.96306	-5.59239	0.02756	-0.00000	238.97704	1347.02000	52.39828	43.71674	1.90285	51.52166	2.04098	-2.74486	0.02828	-0.00000	135.35844	1469.60000	55.96320	44.13218	1.96283	48.86060	1.95094	-3.60639	0.02530	-0.00000	205.19389	1575.93000	70.09982	50.55231	2.43690	62.09778	2.64889	-1.44671	0.02830	-0.00000	114.38903	1348.93000	52.30339	43.14477	2.06987	50.81251	2.03122	-4.52225	0.03025	-0.00000	248.09995	627.33000	20.78752	25.34564	1.05493	26.26497	1.07109	-5.34033	0.03778	-0.00000	125.09799	1295.54000	52.18667	42.02893	2.05715	56.38045	2.43540	-7.36616	0.03743	-0.00000	219.59785	1449.71000	58.07896	47.32568	2.26238	70.56500	2.88795	-7.70875	0.04140	-0.00000	227.13712	9961.13000	1628.12000	15487.64000	5128.57000
20141208	0915	664.86000	5.13813	19.95706	0.23923	24.99050	0.27135	-7.11738	0.03515	-0.00000	233.08504	758.12000	6.43005	25.84442	0.29833	32.44783	0.34507	-6.28464	0.03619	-0.00000	197.77315	1151.08000	5.31729	44.67606	0.24930	50.43121	0.25621	-5.56418	0.03390	-0.00000	191.45639	1290.08000	5.20515	51.82629	0.23981	61.81513	0.25863	-4.45180	0.03525	-0.00000	160.92235	9505.20000	26.91505	9505.20000	26.91505	9505.20000	26.91505	0.00000	0.00000	0.00000	170.52783	1978.78000	12.14132	53.17370	0.37475	76.38249	0.51280	-4.41810	0.02594	0.00000	184.02704	1792.22000	12.87446	46.79300	0.38795	71.87306	0.55990	-3.72800	0.02671	0.00000	147.60518	877.97000	8.75837	18.54808	0.23526	24.11452	0.27332	-2.24892	0.01970	-0.00000	184.14661	712.29000	5.79016	18.86499	0.19418	25.14082	0.23318	-2.77275	0.02641	-0.00000	145.63277	774.25000	7.44899	19.93924	0.27406	26.30057	0.32902	-5.61676	0.02910	-0.00000	226.14934	786.69000	8.06560	21.71178	0.29806	27.56346	0.35526	-5.11884	0.02900	-0.00000	194.53726	955.12000	8.04149	27.72920	0.29193	37.46147	0.36031	-4.43384	0.02994	-0.00000	187.01596	1412.15000	6.24079	42.83040	0.22859	51.49252	0.25555	-5.59239	0.02756	-0.00000	238.60922	1318.24000	5.75694	44.76187	0.21931	52.87358	0.23577	-2.74486	0.02828	-0.00000	135.36407	1432.04000	4.95564	44.91211	0.18233	49.88374	0.18176	-3.60639	0.02530	-0.00000	205.08336	1550.06000	6.51586	52.08526	0.23761	64.12378	0.25880	-1.44671	0.02830	-0.00000	114.11994	1251.04000	5.43492	41.19455	0.22562	49.29400	0.22472	-4.52225	0.03025	-0.00000	247.97110	495.09000	4.27339	19.54754	0.22749	20.30206	0.23761	-5.34033	0.03778	-0.00000	124.64788	1197.92000	5.68978	40.05115	0.23527	54.33636	0.28337	-7.36616	0.03743	-0.00000	219.32483	1420.44000	7.11803	48.44793	0.29085	72.51096	0.37281	-7.70875	0.04140	-0.00000	227.07489	9721.64000	4449.08000	14995.20000	5341.10000
20141211	0959	612.02000	5.96654	16.10071	0.25563	20.41985	0.29181	-7.11738	0.03515	-0.00000	233.68225	747.05000	7.61758	23.30956	0.32523	29.31149	0.37664	-6.28464	0.03619	-0.00000	198.36298	1185.85000	7.52380	42.61127	0.32461	47.94517	0.33204	-5.56418	0.03390	-0.00000	191.29732	1366.24000	8.06117	50.91963	0.34175	60.34867	0.36514	-4.45180	0.03525	-0.00000	160.71547	9266.96000	24.10764	9266.96000	24.10764	9266.96000	24.10764	0.00000	0.00000	0.00000	168.64223	2091.51000	13.04109	52.13261	0.37041	74.66889	0.50685	-4.41810	0.02594	0.00000	180.61760	1947.42000	13.13787	47.36271	0.36430	72.34893	0.52576	-3.72800	0.02671	0.00000	144.97815	743.70000	8.35763	13.74918	0.20658	18.32627	0.24100	-2.24892	0.01970	-0.00000	184.41670	615.85000	6.65489	14.38355	0.20537	19.54404	0.24883	-2.77275	0.02641	-0.00000	146.54323	721.41000	8.15242	16.55925	0.27601	22.04846	0.33298	-5.61676	0.02910	-0.00000	226.45766	750.71000	9.10746	18.75577	0.30971	23.90311	0.37029	-5.11884	0.02900	-0.00000	195.34166	952.66000	9.82672	25.43438	0.32828	34.37074	0.40520	-4.43384	0.02994	-0.00000	187.56055	1465.10000	8.72296	41.19752	0.29402	49.37523	0.32748	-5.59239	0.02756	-0.00000	238.67236	1378.97000	7.79160	43.31898	0.27313	50.93676	0.29194	-2.74486	0.02828	-0.00000	135.23639	1507.12000	7.94264	43.87028	0.26891	48.42876	0.26629	-3.60639	0.02530	-0.00000	204.67865	1632.86000	9.40640	50.70761	0.31564	62.01954	0.34078	-1.44671	0.02830	-0.00000	113.74546	1394.39000	7.90809	43.38347	0.30209	50.75350	0.29419	-4.52225	0.03025	-0.00000	247.77402	636.31000	5.02732	24.90560	0.24627	25.80156	0.24956	-5.34033	0.03778	-0.00000	124.89713	1348.26000	7.47077	42.57581	0.28427	56.79515	0.33286	-7.36616	0.03743	-0.00000	218.95064	1511.00000	12.32558	47.98721	0.46346	71.04860	0.58314	-7.70875	0.04140	-0.00000	226.82613	-7909.79000	3000.13000	16158.93000	4966.38000
20141212	0940	582.96000	6.62408	15.37927	0.29381	19.66511	0.33655	-7.11738	0.03515	-0.00000	233.19460	714.41000	8.10197	22.68848	0.35810	28.66984	0.41642	-6.28464	0.03619	-0.00000	197.69522	1138.36000	7.53063	41.99207	0.33635	47.45841	0.34617	-5.56418	0.03390	-0.00000	191.01555	1303.38000	8.65191	49.95552	0.37972	59.51644	0.40884	-4.45180	0.03525	-0.00000	160.65320	9425.26000	33.35435	9425.26000	33.35435	9425.26000	33.35435	0.00000	0.00000	0.00000	169.96681	1995.52000	14.44332	51.14762	0.42469	73.43855	0.58113	-4.41810	0.02594	0.00000	183.55164	1868.80000	14.14496	46.77521	0.40605	71.64182	0.58602	-3.72800	0.02671	0.00000	147.62227	700.46000	8.72974	13.12733	0.22339	17.68042	0.26096	-2.24892	0.01970	-0.00000	184.32144	580.80000	7.17496	13.77076	0.22922	18.87356	0.27863	-2.77275	0.02641	-0.00000	145.65924	682.45000	8.72511	15.77739	0.30581	21.17479	0.37022	-5.61676	0.02910	-0.00000	226.24643	709.58000	9.72335	17.96890	0.34230	23.01066	0.41075	-5.11884	0.02900	-0.00000	194.62958	909.79000	10.19735	24.84825	0.35267	33.74804	0.43699	-4.43384	0.02994	-0.00000	187.28072	1409.11000	8.91167	40.69588	0.31097	48.93519	0.34769	-5.59239	0.02756	-0.00000	238.08896	1320.69000	8.18742	42.73086	0.29712	50.46501	0.31935	-2.74486	0.02828	-0.00000	134.73459	1434.19000	8.05071	42.86043	0.28217	47.59629	0.28119	-3.60639	0.02530	-0.00000	204.37955	1543.08000	10.24078	49.37602	0.35576	60.82262	0.38764	-1.44671	0.02830	-0.00000	113.59854	1389.63000	8.30380	44.72436	0.32839	52.35899	0.32001	-4.52225	0.03025	-0.00000	247.44853	715.67000	5.86695	29.80802	0.29753	30.75376	0.29617	-5.34033	0.03778	-0.00000	124.39240	1338.81000	8.33990	43.70422	0.32852	58.36068	0.38541	-7.36616	0.03743	-0.00000	219.03371	1430.64000	12.66611	46.55048	0.49305	69.58462	0.63044	-7.70875	0.04140	-0.00000	226.52000	10275.76000	409.69000	15626.10000	5131.13000
20141213	0921	637.75000	5.94706	18.62991	0.27593	23.47444	0.31400	-7.11738	0.03515	-0.00000	233.32225	747.73000	7.36458	25.27429	0.34051	31.77902	0.39433	-6.28464	0.03619	-0.00000	197.82672	1150.81000	6.30983	44.50830	0.29481	50.24308	0.30296	-5.56418	0.03390	-0.00000	191.50165	1299.45000	6.42553	52.07649	0.29500	62.06409	0.31780	-4.45180	0.03525	-0.00000	161.00037	9306.69000	27.19621	9306.69000	27.19621	9306.69000	27.19621	0.00000	0.00000	0.00000	169.52580	1970.92000	12.53928	52.74728	0.38569	75.78641	0.52776	-4.41810	0.02594	0.00000	182.31915	1810.01000	8.83572	47.16471	0.26533	72.39444	0.38292	-3.72800	0.02671	0.00000	145.80998	815.29000	8.87051	16.80585	0.23745	22.07953	0.27640	-2.24892	0.01970	-0.00000	184.04669	667.49000	6.49384	17.30229	0.21702	23.25154	0.26172	-2.77275	0.02641	-0.00000	145.91983	745.38000	8.07562	18.81151	0.29608	24.93648	0.35641	-5.61676	0.02910	-0.00000	226.47838	764.77000	8.84856	20.82915	0.32586	26.50449	0.38915	-5.11884	0.02900	-0.00000	195.18771	946.80000	9.14330	27.33190	0.33078	36.95965	0.40860	-4.43384	0.02994	-0.00000	187.25970	1420.42000	7.20580	42.98353	0.26302	51.65105	0.29387	-5.59239	0.02756	-0.00000	238.94670	1325.97000	6.70590	44.89987	0.25457	53.00532	0.27352	-2.74486	0.02828	-0.00000	135.51184	1431.19000	5.86463	44.72498	0.21502	49.67943	0.21436	-3.60639	0.02530	-0.00000	204.82088	1544.15000	7.69334	51.68962	0.27957	63.66712	0.30456	-1.44671	0.02830	-0.00000	114.20704	1331.38000	6.52040	44.37504	0.26974	52.41187	0.26539	-4.52225	0.03025	-0.00000	248.10342	608.06000	3.64642	25.47262	0.19344	26.41817	0.19720	-5.34033	0.03778	-0.00000	124.96252	1278.20000	6.24019	43.22011	0.25714	58.10282	0.30506	-7.36616	0.03743	-0.00000	219.45543	1414.69000	12.96510	48.04554	0.52794	71.95828	0.67655	-7.70875	0.04140	-0.00000	227.46225	9790.84000	3631.73000	15126.71000	5331.42000
20141216	1005	645.22000	6.41495	17.50971	0.27463	22.02379	0.31234	-7.11738	0.03515	-0.00000	232.79166	793.96000	10.37586	25.29296	0.44265	31.60023	0.50995	-6.28464	0.03619	-0.00000	197.38147	1257.49000	17.21424	45.66709	0.74212	51.05327	0.75329	-5.56418	0.03390	-0.00000	191.21381	1440.68000	20.56885	54.03408	0.87135	63.65598	0.92408	-4.45180	0.03525	-0.00000	160.68541	10145.58000	102.00315	10145.58000	102.00315	10145.58000	102.00315	0.00000	0.00000	0.00000	168.01019	2142.19000	24.28485	53.53104	0.68924	76.57989	0.94312	-4.41810	0.02594	0.00000	180.00912	1958.05000	37.06680	47.62096	1.02703	72.71858	1.48224	-3.72800	0.02671	0.00000	143.32614	793.27000	8.29802	14.96298	0.20495	19.73956	0.23877	-2.24892	0.01970	-0.00000	183.76257	657.71000	6.62464	15.66333	0.20428	21.09041	0.24662	-2.77275	0.02641	-0.00000	145.53683	764.76000	8.51953	18.01310	0.28822	23.79768	0.34642	-5.61676	0.02910	-0.00000	226.00000	799.13000	10.94318	20.38670	0.37185	25.84813	0.44288	-5.11884	0.02900	-0.00000	194.26668	1015.31000	14.27774	27.50621	0.47660	36.91886	0.58545	-4.43384	0.02994	-0.00000	186.63344	1551.51000	20.57401	44.07628	0.69294	52.56916	0.76791	-5.59239	0.02756	-0.00000	238.46825	1462.13000	21.21964	46.19869	0.74327	53.99859	0.78907	-2.74486	0.02828	-0.00000	135.00000	1579.03000	21.71656	46.26939	0.73467	50.79277	0.72372	-3.60639	0.02530	-0.00000	204.47836	1725.13000	26.15020	53.76264	0.87683	65.29500	0.93893	-1.44671	0.02830	-0.00000	113.73372	1484.03000	20.97925	46.77188	0.80080	54.02265	0.77039	-4.52225	0.03025	-0.00000	247.69403	710.77000	6.71841	28.53124	0.32886	29.44493	0.32811	-5.34033	0.03778	-0.00000	124.31254	1434.24000	19.36188	45.81227	0.73616	60.54649	0.84929	-7.36616	0.03743	-0.00000	219.10234	1582.45000	24.84205	50.63499	0.93337	74.34461	1.15809	-7.70875	0.04140	-0.00000	227.02667	-7833.79000	3903.91000	16288.80000	4967.85000
20141217	0946	605.67000	15.95685	16.33084	0.70535	20.74639	0.80476	-7.11738	0.03515	-0.00000	232.85252	746.03000	14.89997	24.00417	0.65633	30.18887	0.75977	-6.28464	0.03619	-0.00000	197.41545	1192.75000	13.36516	44.27035	0.59492	49.78009	0.60828	-5.56418	0.03390	-0.00000	191.22086	1364.04000	13.83540	52.43894	0.60516	62.16017	0.64738	-4.45180	0.03525	-0.00000	160.81960	9708.46000	331.34310	9708.46000	331.34310	9708.46000	331.34310	0.00000	0.00000	0.00000	168.68622	2064.13000	22.52583	52.98429	0.66010	75.94003	0.90325	-4.41810	0.02594	0.00000	180.51697	1878.35000	26.88620	46.88939	0.76918	71.79255	1.11009	-3.72800	0.02671	0.00000	145.10219	730.87000	23.94563	13.85822	0.61066	18.52567	0.71238	-2.24892	0.01970	-0.00000	183.73445	607.65000	20.44866	14.57882	0.65106	19.84690	0.78840	-2.77275	0.02641	-0.00000	145.42360	713.14000	19.83281	16.79576	0.69276	22.39864	0.83547	-5.61676	0.02910	-0.00000	225.80705	744.21000	19.37023	19.12279	0.67960	24.38811	0.81241	-5.11884	0.02900	-0.00000	194.19830	953.10000	17.77161	26.25651	0.61252	35.47952	0.75589	-4.43384	0.02994	-0.00000	186.59296	1470.66000	15.65262	42.69795	0.54433	51.15688	0.60613	-5.59239	0.02756	-0.00000	238.32033	1382.15000	14.84680	44.80838	0.53696	52.67547	0.57399	-2.74486	0.02828	-0.00000	135.11765	1510.07000	15.44685	45.36521	0.53956	50.06704	0.53440	-3.60639	0.02530	-0.00000	204.48903	1629.70000	16.44293	52.20702	0.56927	63.86876	0.61525	-1.44671	0.02830	-0.00000	113.87500	1393.08000	14.25670	44.70827	0.56189	52.31306	0.54771	-4.52225	0.03025	-0.00000	247.62917	648.93000	13.02018	26.33360	0.65805	27.26482	0.66414	-5.34033	0.03778	-0.00000	124.46655	1344.57000	13.23348	43.78176	0.51952	58.42689	0.60933	-7.36616	0.03743	-0.00000	219.14696	1500.08000	13.27681	49.08608	0.51506	72.76906	0.64987	-7.70875	0.04140	-0.00000	226.83080	-8162.87000	835.26000	15750.27000	5120.17000
20141218	0928	606.66000	6.65014	17.08076	0.30664	21.69392	0.35023	-7.11738	0.03515	-0.00000	232.54660	721.73000	9.05412	23.92280	0.41602	30.19558	0.48329	-6.28464	0.03619	-0.00000	197.39943	1127.54000	10.30478	43.15165	0.47847	48.81913	0.49294	-5.56418	0.03390	-0.00000	191.05324	1278.21000	11.43004	50.78427	0.52151	60.63345	0.56300	-4.45180	0.03525	-0.00000	160.42850	9593.02000	43.32851	9593.02000	43.32851	9593.02000	43.32851	0.00000	0.00000	0.00000	170.46040	1950.38000	19.02408	51.79212	0.58153	74.45702	0.79573	-4.41810	0.02594	0.00000	184.24338	1808.54000	15.35801	46.82819	0.45832	71.88193	0.66146	-3.72800	0.02671	0.00000	149.20877	757.16000	8.76096	15.15521	0.23306	20.14077	0.27178	-2.24892	0.01970	-0.00000	183.34772	622.92000	7.06496	15.71468	0.23464	21.31817	0.28410	-2.77275	0.02641	-0.00000	145.35001	707.86000	9.23366	17.32769	0.33644	23.13281	0.40632	-5.61676	0.02910	-0.00000	225.52859	728.62000	10.30610	19.37690	0.37718	24.75713	0.45182	-5.11884	0.02900	-0.00000	194.09770	915.26000	11.81831	26.02836	0.42490	35.32737	0.52620	-4.43384	0.02994	-0.00000	186.38934	1393.33000	12.25729	41.73413	0.44464	50.23148	0.49757	-5.59239	0.02756	-0.00000	238.04233	1299.67000	11.85585	43.62907	0.44728	51.60896	0.48155	-2.74486	0.02828	-0.00000	134.50938	1407.52000	11.29998	43.58502	0.41173	48.51042	0.41119	-3.60639	0.02530	-0.00000	204.38245	1513.81000	14.86855	50.27319	0.53696	62.07602	0.58656	-1.44671	0.02830	-0.00000	113.82303	1343.18000	12.04440	44.58482	0.49517	52.56303	0.48603	-4.52225	0.03025	-0.00000	247.49141	664.00000	6.58939	28.26373	0.34739	29.24291	0.34984	-5.34033	0.03778	-0.00000	124.05451	1289.21000	11.19580	43.40281	0.45848	58.27636	0.54258	-7.36616	0.03743	-0.00000	218.88605	1394.77000	18.46448	46.94132	0.74720	70.47451	0.96142	-7.70875	0.04140	-0.00000	226.64961	9868.11000	2664.39000	15243.19000	5308.92000
20141221	1011	636.82000	5.85214	17.08583	0.24960	21.53367	0.28404	-7.11738	0.03515	-0.00000	233.16437	777.89000	6.97265	24.51518	0.29635	30.69474	0.34185	-6.28464	0.03619	-0.00000	197.61076	1223.34000	5.18309	44.02924	0.22261	49.37247	0.22664	-5.56418	0.03390	-0.00000	190.78925	1401.65000	4.62034	52.18439	0.19499	61.67008	0.20746	-4.45180	0.03525	-0.00000	160.16669	9697.97000	28.08753	9697.97000	28.08753	9697.97000	28.08753	0.00000	0.00000	0.00000	169.62453	2107.04000	15.73780	52.33658	0.44499	74.93295	0.60890	-4.41810	0.02594	0.00000	182.10881	1976.04000	11.50123	47.93910	0.31748	73.16277	0.45819	-3.72800	0.02671	0.00000	146.39761	785.45000	6.99339	14.71448	0.17208	19.44142	0.20050	-2.24892	0.01970	-0.00000	183.72083	648.42000	6.05670	15.31924	0.18607	20.66671	0.22477	-2.77275	0.02641	-0.00000	145.73572	753.28000	7.89947	17.55868	0.26624	23.24326	0.32023	-5.61676	0.02910	-0.00000	226.21277	785.13000	8.62282	19.83637	0.29190	25.18667	0.34791	-5.11884	0.02900	-0.00000	194.51421	993.52000	9.02937	26.67849	0.30028	35.89030	0.36925	-4.43384	0.02994	-0.00000	186.73773	1513.25000	5.86238	42.62733	0.19671	50.94924	0.21838	-5.59239	0.02756	-0.00000	237.82071	1419.12000	5.01254	44.52467	0.17492	52.20195	0.18627	-2.74486	0.02828	-0.00000	134.67126	1529.49000	4.23201	44.42635	0.14263	48.95632	0.14097	-3.60639	0.02530	-0.00000	204.30261	1674.89000	5.29886	51.88291	0.17701	63.25237	0.19027	-1.44671	0.02830	-0.00000	113.29134	1452.14000	4.38411	45.38390	0.16672	52.65393	0.16090	-4.52225	0.03025	-0.00000	247.28688	694.70000	5.82151	27.64067	0.28389	28.55212	0.28395	-5.34033	0.03778	-0.00000	124.18461	1402.00000	4.47437	44.41938	0.16948	58.91034	0.19640	-7.36616	0.03743	-0.00000	218.84499	1545.79000	11.53369	49.07300	0.43172	72.36076	0.53967	-7.70875	0.04140	-0.00000	226.46632	-7758.67000	4658.36000	16407.88000	4953.60000
20141222	0953	895.57000	64.53189	28.95762	2.83416	34.88765	3.12157	-7.11738	0.03515	-0.00000	232.67636	959.74000	57.97096	33.20252	2.53711	40.67134	2.85748	-6.28464	0.03619	-0.00000	197.21164	1287.88000	47.33250	48.19223	2.09332	53.72806	2.11344	-5.56418	0.03390	-0.00000	190.66824	1408.79000	43.96073	54.04572	1.91045	63.82769	2.03100	-4.45180	0.03525	-0.00000	160.19498	7529.69000	210.41096	7529.69000	210.41096	7529.69000	210.41096	0.00000	0.00000	0.00000	170.62743	1916.23000	33.74488	48.33665	0.98249	69.55826	1.34440	-4.41810	0.02594	0.00000	182.26604	1518.49000	52.66279	36.35843	1.49690	56.56749	2.16036	-3.72800	0.02671	0.00000	147.30750	1169.74000	84.97383	24.88886	2.15304	31.29353	2.47883	-2.24892	0.01970	-0.00000	183.42332	993.84000	79.89026	26.70150	2.52723	34.25796	2.95466	-2.77275	0.02641	-0.00000	145.30377	1074.44000	81.01535	29.22642	2.81164	37.13036	3.28139	-5.61676	0.02910	-0.00000	225.48380	1078.78000	78.25006	30.66217	2.72768	37.96457	3.16479	-5.11884	0.02900	-0.00000	193.90686	1188.21000	66.08469	34.13846	2.26302	45.07577	2.73308	-4.43384	0.02994	-0.00000	186.26682	1587.40000	56.00839	46.45630	1.93517	55.29667	2.13740	-5.59239	0.02756	-0.00000	237.31244	1472.89000	51.25561	47.78020	1.84179	55.80108	1.95119	-2.74486	0.02828	-0.00000	134.55240	1564.96000	47.81651	46.97779	1.65947	51.62289	1.63524	-3.60639	0.02530	-0.00000	203.91478	1685.41000	52.35439	53.78686	1.80088	65.51588	1.93394	-1.44671	0.02830	-0.00000	113.26614	1477.37000	55.23978	47.72078	2.16309	55.16153	2.07890	-4.52225	0.03025	-0.00000	247.27672	794.06000	53.31694	33.45155	2.67730	34.32079	2.61884	-5.34033	0.03778	-0.00000	123.46815	1405.00000	47.78347	45.85664	1.86378	60.78695	2.15829	-7.36616	0.03743	-0.00000	218.55586	1528.57000	34.86668	49.86784	1.34390	73.67553	1.68725	-7.70875	0.04140	-0.00000	226.61578	-7995.21000	2012.85000	15862.88000	5093.87000
20141223	0934	635.43000	24.23933	18.23595	1.10727	22.98913	1.25952	-7.11738	0.03515	-0.00000	232.61099	750.35000	35.41649	25.00285	1.61219	31.42182	1.86523	-6.28464	0.03619	-0.00000	197.44589	1163.17000	64.01095	44.38884	2.94450	50.03813	3.02003	-5.56418	0.03390	-0.00000	190.75752	1316.37000	84.53303	52.03629	3.82101	61.90693	4.10584	-4.45180	0.03525	-0.00000	160.14264	9361.20000	258.43169	9361.20000	258.43169	9361.20000	258.43169	0.00000	0.00000	0.00000	169.14539	2011.90000	80.79424	53.17291	2.44672	76.31303	3.34798	-4.41810	0.02594	0.00000	184.13602	1782.99000	117.96614	45.63679	3.48762	70.12246	5.03340	-3.72800	0.02671	0.00000	149.04376	791.62000	27.02176	15.92226	0.71214	21.01147	0.82942	-2.24892	0.01970	-0.00000	183.40208	657.02000	27.44157	16.69034	0.90290	22.47509	1.08930	-2.77275	0.02641	-0.00000	145.51672	746.15000	32.25411	18.54851	1.16428	24.58250	1.40060	-5.61676	0.02910	-0.00000	225.99750	766.96000	35.85385	20.58657	1.29995	26.18723	1.55120	-5.11884	0.02900	-0.00000	194.18668	950.42000	47.57566	27.03834	1.69455	36.54317	2.09168	-4.43384	0.02994	-0.00000	186.56705	1429.76000	75.11247	42.65474	2.69935	51.21989	3.01340	-5.59239	0.02756	-0.00000	237.25948	1338.73000	75.16500	44.68270	2.80929	52.68739	3.01304	-2.74486	0.02828	-0.00000	134.57686	1463.28000	84.31703	45.19197	3.04361	50.05363	3.02518	-3.60639	0.02530	-0.00000	203.74687	1576.73000	101.47885	52.05622	3.63068	63.93025	3.94026	-1.44671	0.02830	-0.00000	113.25341	1289.68000	76.31971	41.99068	3.10844	49.90795	3.07698	-4.52225	0.03025	-0.00000	247.16733	533.40000	30.73304	21.17943	1.60516	21.99563	1.66163	-5.34033	0.03778	-0.00000	123.63171	1240.23000	73.61316	41.01159	2.98644	55.34571	3.56575	-7.36616	0.03743	-0.00000	218.44463	1449.03000	79.50591	48.67954	3.18741	72.57429	4.04477	-7.70875	0.04140	-0.00000	225.80464	9972.08000	1550.31000	15347.36000	5271.57000
